"","plot.UID","genotype.id","year_site.harvest_year","date","index_name","mean_value","median_value","plot_size_px","plot_size_ratio"
"113","RGB0113",14,2018,"2018-03-22T00:00:00","MVARI",0.166509236801254,0.166666666666667,267687,0.802659670164918
"114","RGB0114",23,2018,"2018-03-22T00:00:00","MVARI",0.174277014643834,0.173076923076923,267687,0.802659670164918
"115","RGB0115",316,2018,"2018-03-22T00:00:00","MVARI",0.164827511924108,0.164948453608247,267687,0.802659670164918
"116","RGB0116",385,2018,"2018-03-22T00:00:00","MVARI",0.167354291733991,0.166666666666667,267687,0.802659670164918
"117","RGB0117",279,2018,"2018-03-22T00:00:00","MVARI",0.168334957378864,0.168539325842697,267687,0.802659670164918
"118","RGB0118",140,2018,"2018-03-22T00:00:00","MVARI",0.16624150304311,0.166666666666667,267687,0.802659670164918
"119","RGB0119",176,2018,"2018-03-22T00:00:00","MVARI",-Inf,0.1625,267687,0.802659670164918
"120","RGB0120",1,2018,"2018-03-22T00:00:00","MVARI",-Inf,0.173076923076923,267687,0.802659670164918
"121","RGB0121",424,2018,"2018-03-22T00:00:00","MVARI",0.165952046714528,0.165137614678899,267687,0.802659670164918
"122","RGB0122",16,2018,"2018-03-22T00:00:00","MVARI",0.163414300542866,0.163265306122449,267687,0.802659670164918
"123","RGB0123",36,2018,"2018-03-22T00:00:00","MVARI",0.171882164089734,0.171428571428571,267687,0.802659670164918
"124","RGB0124",82,2018,"2018-03-22T00:00:00","MVARI",0.168491197865625,0.166666666666667,267687,0.802659670164918
"125","RGB0125",332,2018,"2018-03-22T00:00:00","MVARI",0.167501041511994,0.166666666666667,267687,0.802659670164918
"126","RGB0126",211,2018,"2018-03-22T00:00:00","MVARI",0.16893762439716,0.166666666666667,267687,0.802659670164918
"127","RGB0127",52,2018,"2018-03-22T00:00:00","MVARI",0.167185756997671,0.164835164835165,267687,0.802659670164918
"128","RGB0128",453,2018,"2018-03-22T00:00:00","MVARI",0.165496691032209,0.164556962025316,267687,0.802659670164918
"129","RGB0129",336,2018,"2018-03-22T00:00:00","MVARI",0.161831100988512,0.162162162162162,267687,0.802659670164918
"130","RGB0130",131,2018,"2018-03-22T00:00:00","MVARI",0.162626302744632,0.163265306122449,267687,0.802659670164918
"131","RGB0131",29,2018,"2018-03-22T00:00:00","MVARI",0.167084416360744,0.166666666666667,267687,0.802659670164918
"132","RGB0132",124,2018,"2018-03-22T00:00:00","MVARI",0.169055460027266,0.168539325842697,267687,0.802659670164918
"133","RGB0133",168,2018,"2018-03-22T00:00:00","MVARI",0.158958393744444,0.16,267687,0.802659670164918
"134","RGB0134",381,2018,"2018-03-22T00:00:00","MVARI",0.159043102846277,0.161616161616161,267687,0.802659670164918
"135","RGB0135",157,2018,"2018-03-22T00:00:00","MVARI",0.164870986380187,0.16504854368932,267687,0.802659670164918
"136","RGB0136",192,2018,"2018-03-22T00:00:00","MVARI",0.17637025512784,0.175675675675676,267687,0.802659670164918
"137","RGB0137",53,2018,"2018-03-22T00:00:00","MVARI",0.167176571027789,0.166666666666667,267687,0.802659670164918
"138","RGB0138",472,2018,"2018-03-22T00:00:00","MVARI",0.176026319340399,0.174418604651163,267687,0.802659670164918
"139","RGB0139",254,2018,"2018-03-22T00:00:00","MVARI",0.170324495958702,0.17,267687,0.802659670164918
"140","RGB0140",330,2018,"2018-03-22T00:00:00","MVARI",0.165424327999005,0.166666666666667,267687,0.802659670164918
"141","RGB0141",333,2018,"2018-03-22T00:00:00","MVARI",0.163022738629538,0.164705882352941,267687,0.802659670164918
"142","RGB0142",375,2018,"2018-03-22T00:00:00","MVARI",0.171315939793054,0.170731707317073,267687,0.802659670164918
"143","RGB0143",20,2018,"2018-03-22T00:00:00","MVARI",0.182939757995847,0.181818181818182,267687,0.802659670164918
"144","RGB0144",267,2018,"2018-03-22T00:00:00","MVARI",0.168029150184108,0.168539325842697,267687,0.802659670164918
"145","RGB0145",136,2018,"2018-03-22T00:00:00","MVARI",-Inf,0.173333333333333,267687,0.802659670164918
"146","RGB0146",187,2018,"2018-03-22T00:00:00","MVARI",0.16865119571831,0.169642857142857,267687,0.802659670164918
"147","RGB0147",413,2018,"2018-03-22T00:00:00","MVARI",0.167496218042103,0.167741935483871,267687,0.802659670164918
"148","RGB0148",298,2018,"2018-03-22T00:00:00","MVARI",0.170925074927203,0.170731707317073,267687,0.802659670164918
"149","RGB0149",285,2018,"2018-03-22T00:00:00","MVARI",0.169345409135165,0.169642857142857,267687,0.802659670164918
"150","RGB0150",295,2018,"2018-03-22T00:00:00","MVARI",0.175665361343696,0.173076923076923,267687,0.802659670164918
"151","RGB0151",424,2018,"2018-03-22T00:00:00","MVARI",0.164277630781157,0.164179104477612,267687,0.802659670164918
"152","RGB0152",94,2018,"2018-03-22T00:00:00","MVARI",0.160597397495985,0.160714285714286,267687,0.802659670164918
"153","RGB0153",96,2018,"2018-03-22T00:00:00","MVARI",0.168868968749573,0.167832167832168,267687,0.802659670164918
"154","RGB0154",450,2018,"2018-03-22T00:00:00","MVARI",0.168432801867722,0.166666666666667,267687,0.802659670164918
"155","RGB0155",386,2018,"2018-03-22T00:00:00","MVARI",0.175071482546404,0.173333333333333,267687,0.802659670164918
"156","RGB0156",63,2018,"2018-03-22T00:00:00","MVARI",0.176165788959397,0.174311926605505,267687,0.802659670164918
"157","RGB0157",130,2018,"2018-03-22T00:00:00","MVARI",0.16116883083584,0.160919540229885,267687,0.802659670164918
"158","RGB0158",380,2018,"2018-03-22T00:00:00","MVARI",0.164636140678293,0.163934426229508,267687,0.802659670164918
"159","RGB0159",270,2018,"2018-03-22T00:00:00","MVARI",0.177391056804592,0.173913043478261,267687,0.802659670164918
"160","RGB0160",274,2018,"2018-03-22T00:00:00","MVARI",0.172699764622445,0.170731707317073,267687,0.802659670164918
"161","RGB0161",468,2018,"2018-03-22T00:00:00","MVARI",0.162842181777296,0.162162162162162,267687,0.802659670164918
"162","RGB0162",368,2018,"2018-03-22T00:00:00","MVARI",0.170390707525615,0.16822429906542,267687,0.802659670164918
"163","RGB0163",141,2018,"2018-03-22T00:00:00","MVARI",0.179701127943307,0.177083333333333,267687,0.802659670164918
"164","RGB0164",320,2018,"2018-03-22T00:00:00","MVARI",0.165672636638047,0.163636363636364,267687,0.802659670164918
"165","RGB0165",300,2018,"2018-03-22T00:00:00","MVARI",0.163532061170798,0.161290322580645,267687,0.802659670164918
"166","RGB0166",445,2018,"2018-03-22T00:00:00","MVARI",0.161826479410841,0.161016949152542,267687,0.802659670164918
"167","RGB0167",215,2018,"2018-03-22T00:00:00","MVARI",0.168546460617321,0.166666666666667,267687,0.802659670164918
"168","RGB0168",42,2018,"2018-03-22T00:00:00","MVARI",0.160996549617452,0.159663865546219,267687,0.802659670164918
"169","RGB0169",446,2018,"2018-03-22T00:00:00","MVARI",0.161709284494555,0.160714285714286,267687,0.802659670164918
"170","RGB0170",104,2018,"2018-03-22T00:00:00","MVARI",-Inf,0.159663865546219,267687,0.802659670164918
"171","RGB0171",272,2018,"2018-03-22T00:00:00","MVARI",0.166242441215277,0.164556962025316,267687,0.802659670164918
"172","RGB0172",172,2018,"2018-03-22T00:00:00","MVARI",0.169201570944466,0.168067226890756,267687,0.802659670164918
"173","RGB0173",149,2018,"2018-03-22T00:00:00","MVARI",0.169342110957807,0.168,267687,0.802659670164918
"174","RGB0174",22,2018,"2018-03-22T00:00:00","MVARI",0.174062187792526,0.172043010752688,267687,0.802659670164918
"175","RGB0175",171,2018,"2018-03-22T00:00:00","MVARI",0.173121235662846,0.172043010752688,267687,0.802659670164918
"176","RGB0176",180,2018,"2018-03-22T00:00:00","MVARI",0.170462322589524,0.169230769230769,267687,0.802659670164918
"177","RGB0177",424,2018,"2018-03-22T00:00:00","MVARI",0.168922865938707,0.168539325842697,267687,0.802659670164918
"178","RGB0178",1,2018,"2018-03-22T00:00:00","MVARI",0.177353622538069,0.175925925925926,267687,0.802659670164918
"179","RGB0179",224,2018,"2018-03-22T00:00:00","MVARI",0.167395926258421,0.16822429906542,267687,0.802659670164918
"180","RGB0180",179,2018,"2018-03-22T00:00:00","MVARI",0.164973272392325,0.165289256198347,267687,0.802659670164918
"181","RGB0181",326,2018,"2018-03-22T00:00:00","MVARI",0.166539880001797,0.168421052631579,267687,0.802659670164918
"182","RGB0182",356,2018,"2018-03-22T00:00:00","MVARI",0.181694888620967,0.18,267687,0.802659670164918
"183","RGB0183",184,2018,"2018-03-22T00:00:00","MVARI",0.178806634845888,0.177083333333333,267687,0.802659670164918
"184","RGB0184",188,2018,"2018-03-22T00:00:00","MVARI",0.171236565064984,0.170731707317073,267687,0.802659670164918
"185","RGB0185",167,2018,"2018-03-22T00:00:00","MVARI",0.172965943163975,0.171717171717172,267687,0.802659670164918
"186","RGB0186",29,2018,"2018-03-22T00:00:00","MVARI",0.163339894058555,0.163461538461538,267687,0.802659670164918
"187","RGB0187",362,2018,"2018-03-22T00:00:00","MVARI",0.166866113660572,0.165289256198347,267687,0.802659670164918
"188","RGB0188",206,2018,"2018-03-22T00:00:00","MVARI",0.156725580750904,0.156424581005587,267687,0.802659670164918
"189","RGB0189",384,2018,"2018-03-22T00:00:00","MVARI",0.164039906310234,0.162790697674419,267687,0.802659670164918
"190","RGB0190",307,2018,"2018-03-22T00:00:00","MVARI",0.160195105684108,0.158878504672897,267687,0.802659670164918
"191","RGB0191",151,2018,"2018-03-22T00:00:00","MVARI",0.166562874446668,0.16504854368932,267687,0.802659670164918
"192","RGB0192",25,2018,"2018-03-22T00:00:00","MVARI",0.15489994116711,0.155172413793104,267687,0.802659670164918
"193","RGB0193",346,2018,"2018-03-22T00:00:00","MVARI",0.156752736193473,0.15625,267687,0.802659670164918
"194","RGB0194",210,2018,"2018-03-22T00:00:00","MVARI",0.171256780256946,0.168539325842697,267687,0.802659670164918
"195","RGB0195",110,2018,"2018-03-22T00:00:00","MVARI",0.166738004858568,0.164948453608247,267687,0.802659670164918
"196","RGB0196",44,2018,"2018-03-22T00:00:00","MVARI",0.173648640865069,0.169642857142857,267687,0.802659670164918
"197","RGB0197",97,2018,"2018-03-22T00:00:00","MVARI",0.166470481052806,0.164835164835165,267687,0.802659670164918
"198","RGB0198",322,2018,"2018-03-22T00:00:00","MVARI",0.163662509547598,0.163265306122449,267687,0.802659670164918
"199","RGB0199",358,2018,"2018-03-22T00:00:00","MVARI",0.164252089328542,0.162162162162162,267687,0.802659670164918
"200","RGB0200",238,2018,"2018-03-22T00:00:00","MVARI",0.166120330116268,0.1640625,267687,0.802659670164918
"201","RGB0201",355,2018,"2018-03-22T00:00:00","MVARI",0.159468729346578,0.158878504672897,267687,0.802659670164918
"202","RGB0202",275,2018,"2018-03-22T00:00:00","MVARI",0.165422864586669,0.163934426229508,267687,0.802659670164918
"203","RGB0203",228,2018,"2018-03-22T00:00:00","MVARI",0.152555633298598,0.152777777777778,267687,0.802659670164918
"204","RGB0204",1,2018,"2018-03-22T00:00:00","MVARI",0.170880885864474,0.168316831683168,267687,0.802659670164918
"205","RGB0205",198,2018,"2018-03-22T00:00:00","MVARI",0.157149841283945,0.157407407407407,267687,0.802659670164918
"206","RGB0206",193,2018,"2018-03-22T00:00:00","MVARI",0.152111767015493,0.152777777777778,267687,0.802659670164918
"207","RGB0207",41,2018,"2018-03-22T00:00:00","MVARI",0.158535189084167,0.157303370786517,267687,0.802659670164918
"208","RGB0208",40,2018,"2018-03-22T00:00:00","MVARI",0.160839568641323,0.15929203539823,267687,0.802659670164918
