"","plot.UID","genotype.id","year_site.harvest_year","date","index_name","mean_value","median_value","plot_size_px","plot_size_ratio"
"185","RGB0185",167,2018,"2018-03-22T00:00:00","NDI",112.289422577487,111.639097744361,267687,0.802659670164918
"186","RGB0186",29,2018,"2018-03-22T00:00:00","NDI",111.795929804823,111.238095238095,267687,0.802659670164918
"187","RGB0187",362,2018,"2018-03-22T00:00:00","NDI",112.771192422002,112,267687,0.802659670164918
"188","RGB0188",206,2018,"2018-03-22T00:00:00","NDI",111.208187082101,110.829268292683,267687,0.802659670164918
"189","RGB0189",384,2018,"2018-03-22T00:00:00","NDI",113.158721974838,112.484848484848,267687,0.802659670164918
"190","RGB0190",307,2018,"2018-03-22T00:00:00","NDI",112.556721677092,111.831578947368,267687,0.802659670164918
"191","RGB0191",151,2018,"2018-03-22T00:00:00","NDI",113.199321839523,112.42328042328,267687,0.802659670164918
"192","RGB0192",25,2018,"2018-03-22T00:00:00","NDI",110.677069306092,110.4,267687,0.802659670164918
"193","RGB0193",346,2018,"2018-03-22T00:00:00","NDI",111.543012315879,111.157894736842,267687,0.802659670164918
"194","RGB0194",210,2018,"2018-03-22T00:00:00","NDI",112.956658447707,112.390243902439,267687,0.802659670164918
"195","RGB0195",110,2018,"2018-03-22T00:00:00","NDI",112.870611931679,112.246153846154,267687,0.802659670164918
"196","RGB0196",44,2018,"2018-03-22T00:00:00","NDI",113.97018381335,112.983240223464,267687,0.802659670164918
"197","RGB0197",97,2018,"2018-03-22T00:00:00","NDI",113.985187155954,113.287356321839,267687,0.802659670164918
"198","RGB0198",322,2018,"2018-03-22T00:00:00","NDI",114.229269644837,113.777777777778,267687,0.802659670164918
"199","RGB0199",358,2018,"2018-03-22T00:00:00","NDI",114.812052784808,114.285714285714,267687,0.802659670164918
"200","RGB0200",238,2018,"2018-03-22T00:00:00","NDI",113.894646911886,113.395973154362,267687,0.802659670164918
"201","RGB0201",355,2018,"2018-03-22T00:00:00","NDI",112.352054015346,111.894039735099,267687,0.802659670164918
